,image_id,image_url,tweet_url
728,1513660887906897925,http://pbs.twimg.com/media/FQGajs4X0AUhjc5.jpg,https://twitter.com/Cryptoescobarjr/status/1513954496858185735
729,1513660891501322242,http://pbs.twimg.com/media/FQGaj6RWYAI78sg.jpg,https://twitter.com/Cryptoescobarjr/status/1513954496858185735
730,1513660901164998657,http://pbs.twimg.com/media/FQGakeRWYAEoNxR.jpg,https://twitter.com/Cryptoescobarjr/status/1513954496858185735
733,1513946642248052737,http://pbs.twimg.com/tweet_video_thumb/FQKecywXMAETBLT.jpg,https://twitter.com/GeraltTeacher/status/1513946649688789001
736,1513741660529774592,http://pbs.twimg.com/ext_tw_video_thumb/1513741660529774592/pu/img/pEm5lANmdvgwNaSF.jpg,https://twitter.com/officialsimong/status/1513940012735205376
738,1513938221629120516,http://pbs.twimg.com/media/FQKWypgXIAQojk3.jpg,https://twitter.com/dadsporsche/status/1513938225198510083
751,1513920936608681996,http://pbs.twimg.com/media/FQKHEhyWUAwi4mI.jpg,https://twitter.com/Dear_Theophilus/status/1513920955902529550
755,1513916436283985923,http://pbs.twimg.com/ext_tw_video_thumb/1513916436283985923/pu/img/p3fYIYI_vTRkv3EL.jpg,https://twitter.com/burnandravepod/status/1513916464440307717
764,1513905695862636549,http://pbs.twimg.com/media/FQJ5NZlVQAU-iV8.jpg,https://twitter.com/ThatababyComic/status/1513905854109474818
789,1513862169628233730,http://pbs.twimg.com/tweet_video_thumb/FQJRn1uX0AI2puP.jpg,https://twitter.com/artofgg/status/1513862180894085127
792,1513860137722728449,http://pbs.twimg.com/media/FQJPxkSWUAEZ2Hu.jpg,https://twitter.com/JabulaniMzee/status/1513860141480882181
798,1513740595013251074,http://pbs.twimg.com/media/FQHjDQ_acAI4Ocb.jpg,https://twitter.com/officialsimong/status/1513849413302513668
799,1513845789310783488,http://pbs.twimg.com/media/FQJCuYSXEAAJA0k.jpg,https://twitter.com/AlexanderSirois/status/1513845793970655237
801,1513834504955346944,http://pbs.twimg.com/tweet_video_thumb/FQI4diyXwAAyitS.jpg,https://twitter.com/dadLife_Gaming/status/1513834512073076740
819,1513759681885392898,http://pbs.twimg.com/media/FQH0aRIWUAI0QBW.jpg,https://twitter.com/MattyNonsense/status/1513759687304355842
820,1513759681793368064,http://pbs.twimg.com/media/FQH0aQyaIAAy_Eu.jpg,https://twitter.com/MattyNonsense/status/1513759687304355842
